"","ID","DISEASE","DISEASE_SUBTYPE","DISEASE_PROXY","COUNTRY","COUNTRY_PROXY","YEAR","SEX","AGE","SES","DIMENSION","DOMAIN","CRITERION","INDICATOR","INDICATOR_PROXY","MEASURE","UNIT","CATEGORIES","VALUE","SD","LOWER CI","UPPER CI","SOURCE","RATING","KEY_POINT","QUOTES","META_1","META_2","META_3","CRITERION2","COMMENTS","QUALY"
"174","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Fatigue","75.6",NA,NA,NA,"Forum KCE report 344",NA,"""This fatigue is overwhelming, it could come up after an activity, even a light one such as wash dishing, at the end of the day or suddenly without any clear explanation.;""The fatigue could also have a negative impact on the sexual activity (erection problems and decreased libido).""","""After maybe doing the dishes I had to go to bed, it was always a case of rest and activity. I knew that my day had to be broken down into several, several, come on, several, stages"".","Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"175","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Loss of energy","64.6",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,"Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"176","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Breathing difficulties","54.8",NA,NA,NA,"Survey KCE report 344",NA,NA,"""I'm out of breath all the time, I can't allow myself to, to walk, to live properly, the way I normally want to live. For example, if I go for a walk in the woods, I used to really feel the air passing through my lungs, I really felt like I was living. Now, well, when I breathe, I breathe, well, I really have the impression that, that I'm not even taking advantage of, it's as if I didn't know how to breathe entirely in fact, it's, it's, it's unpleasant.""","Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"177","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Muscle pain and weakness","51.6",NA,NA,NA,"Survey KCE report 344",NA,NA,"""Muscle aches: as soon as I exert myself, I ache all over. As much as I used to do sport regularly... here I've lost all my muscles. I'm back to 0. When I lift my weights and struggle to finish my set, afterwards I can't even hold my phone in my hand because I've lost all my strength""","Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"178","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Headache","45.8",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,"Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"179","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Joint pain","34.8",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,"Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"180","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Chest pain","31.6",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,"Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"181","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Lost of taste","24.7",NA,NA,NA,"Survey KCE report 344",NA,NA,"""Taste and smell disorders, and more specifically parosmia. Many tastes and smells do not correspond to what I knew before COVID. A single smell and taste (that I don't know) replaces all of them. I'm at the stage where I can't stand to stay in the kitchen when our breads are baking in the oven.""","Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"182","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Lost of smell","27.6",NA,NA,NA,"Survey KCE report 344",NA,NA,"""Taste and smell disorders, and more specifically parosmia. Many tastes and smells do not correspond to what I knew before COVID. A single smell and taste (that I don't know) replaces all of them. I'm at the stage where I can't stand to stay in the kitchen when our breads are baking in the oven.""","Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"183","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Difficulty/loss of memory","44.1",NA,NA,NA,"Survey KCE report 344",NA,NA,"""Having trouble finding words, not being able to finish sentences, having a lot of trouble concentrating (e.g. during work, asking yourself every 5 minutes what you were doing now... which folder did I want to open again' or âwhat was I going to do nextâ), confused in the sense that you very often forget things or sometimes have the feeling that you are in a fog where everything is blurred in your head for a moment, these are all symptoms that I never had before the disease; you could say yes, everyone is tired sometimes and then your brain sometimes fails, but this is much worse than that and also abnormal that it remains so frequently present.""","Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"184","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Experienced burden of physical symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Concentration problem","52.7",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,"Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"185","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Pain/discomfort",NA,"Participants who reported moderate, severe or extreme problems with pain/discomfort","%","BEFORE","20.53",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Pain/discomfort",NA,"Participants who reported moderate, severe or extreme problems with pain/discomfort","%","TODAY","59.16",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on physical health","Pain/discomfort",NA,"Participants who reported moderate, severe or extreme problems with pain/discomfort","% points","DIFFERENCE","38.63",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on psychological health","Experienced burden of psychological symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Insomnia","37.4",NA,NA,NA,"Survey KCE report 344",NA,NA,"""Insomnia. I have that too. So I'm tremendously tired, but at night I can't sleep. Yes yes. That you actually lie awake at night. I'm downstairs. I'm tired, I crawl into bed. Uh I sleep for two hours, three hours, and then it's done at one time.""","Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"189","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on psychological health","Experienced burden of psychological symptoms",NA,"Participants who reported the physical symptom as very or rather burdensome (>10%)","%","Fear/anxiety","24.7",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,"Cut-off of symptoms which appear in > 30% of the surveyed people",NA,NA,NA,NA,NA
"190","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on psychological health","Anxiety/depression",NA,"Participants who reported moderate, severe or extreme problems with anxiety/depression","%","BEFORE","9.69",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on psychological health","Anxiety/depression",NA,"Participants who reported moderate, severe or extreme problems with anxiety/depression","%","TODAY","30.53",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on psychological health","Anxiety/depression",NA,"Participants who reported moderate, severe or extreme problems with anxiety/depression","% points","DIFFERENCE","20.84",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Mobility",NA,"Participants who reported moderate, severe or extreme problems with mobility","%","BEFORE","10.22",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Mobility",NA,"Participants who reported moderate, severe or extreme problems with mobility","%","TODAY","33.26",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Mobility",NA,"Participants who reported moderate, severe or extreme problems with mobility","% points","DIFFERENCE","23.04",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Self-care",NA,"Participants who reported moderate, severe or extreme problems with self-care","%","BEFORE","5.46",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Self-care",NA,"Participants who reported moderate, severe or extreme problems with self-care","%","TODAY","7.66",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Self-care",NA,"Participants who reported moderate, severe or extreme problems with self-care","% points","DIFFERENCE","2.22",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Usual activities",NA,"Participants who reported moderate, severe or extreme problems with usual activities","%","BEFORE","15.54",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Usual activities",NA,"Participants who reported moderate, severe or extreme problems with usual activities","%","TODAY","49.24",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Health","Impact on autonomy","Usual activities",NA,"Participants who reported moderate, severe or extreme problems with usual activities","% points","DIFFERENCE","33.7",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Patients","Health","Impact on mortality","Years of Life Lost",NA,NA,"per 100 000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Healthcare","Effectiveness of treatment","Effectiveness of treatment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Variety of symptoms and uncertainties about long COVID result in an unstandardized treatment approach."";""Also reported creating their own treatment regimens, including medications, food supplements, and techniques to improve their condition."";""Unconventional therapies are sought after when traditional medicine fails to provide relief.""","""Yoga is very slow and gentle, without too much pushing. The emphasis is on activating the parasympathetic nervous system to stop the fight-or-flight response of the nervous system. Indeed, the autonomic nervous system seems to be affected by COVID. In mindfulness, I try to focus on positive things and accept that the situation is as it is."";
 ""I learned relaxation techniques through a relaxation therapist to fall back asleep when I wake up at night with muscle tension."" 
",NA,NA,NA,NA,NA,NA
"204","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Healthcare","Burden of treatment","Experienced burden of treatment",NA,"Participants who reported having a very or rather burdensome treatment","%",NA,"21",NA,NA,NA,"Survey KCE report 344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Healthcare","Burden of treatment","Experienced burden of side-effects of treatment","Participants who followed treatment and reported side effects",NA,"%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"% of patrticpants who followed treatment and reported side effects",NA,NA,NA,NA,NA
"206","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Healthcare","Quality of care","Experience with the organisation of care",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Healthcare","Quality of care","Quantity of information received",NA,"Participants who reported receiving insufficient or no information","%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Healthcare","Quality of care","Clarity of information received",NA,"Participants who reported that the information received was not very clear or not clear at all","%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"% of patients who reported that the provided information was insufficient, unclear or not clear at all",NA,NA,NA,NA,NA
"209","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Healthcare","Quality of care","Involvement in treatment choice",NA,"Participants who reported wanting to have been more involved in treatment choice","%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Healthcare","Quality of care","Diagnostic timing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Acute COVID-19 is not always diagnosed"";""Lack of objective criteria to diagnose Long COVID"";""Several patients self-diagnosed their long COVID"";""Lack of a formal diagnosis creates uncertainty and hampers an adequate management of Long COVID"";""Lack of comprehensive diagnostic approach: diagnosis often on a symptom-by-symptom basis""","""There were no tests available in March 2020 for young, healthy people with mild symptoms like me. Contact through the GP was only by phone; moreover, the doctor I normally consult was not available. So I had to make do with a telephone consultation with someone who did not know me as a patient at all."" ;
""I more or less made the diagnosis myself. You read about it, actively look up information and draw your conclusion."" ;
""It was a bit disturbing because you feel a whole series of symptoms and... there's nothing you can do but wait for it to pass... and as in some cases it takes a very long time, you wonder if it's imaginary... in short, you doubt your own mental health..."". ;
""My doctor even told me: but ma'am, why should I refer you to specialists to do all kinds of tests if they are not going to find anything anyway? That way you'll soon be the end of the story[...] Everything is so eagerly shoved under the mat of psychosomatic anyway..."";",NA,NA,NA,NA,NA,NA
"211","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Patients","Healthcare","Accessibility","Treatment availability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""" Variety of symptoms and the many uncertainties about long COVID results in unstandardized treatment approach."";""Unconventional therapies: patients search for solutions when traditional medicine does not help them.""",NA,NA,NA,NA,NA,NA,NA
"212","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Patients","Healthcare","Accessibility","Foregone care",NA,"Participants who within the last 12 months reported not receiving care when needed","%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Patients","Social","Impact of social life","Social support needs",NA,NA,"%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Patients","Social","Impact on education","Years of education lost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Long COVID","Long Covid",NA,NA,"Belgium",NA,2021,"MF","ALL","ALL","Patients","Social","Impact on work","Changes in working time",NA,"Participants who reduced their working hours or did not return to work due to their health status","%",NA,NA,NA,NA,NA,"Survey KCE report 344",NA,NA,NA,"% of participants who did not return to work (38%) or reduced their working hours (26%) at the time of the survey due to their health status",NA,NA,NA,NA,NA
"216","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Patients","Social","Financial consequences","Out-of-pocket healthcare costs",NA,NA,"â¬ per month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Patients","Social","Financial consequences","Out-of-pocket healthcare costs",NA,NA,"â¬ per month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Patients","Social","Financial consequences","Non-healthcare costs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Includes purchases and adaptations related to long COVID that are not direct medical expenses or alternative therapies. Examples include buying an electric bicycle for limited physical capacity, purchasing protective equipment (e.g., masks), additional household costs, and increased transport costs (e.g., frequent medical visits).""",NA,NA,NA,NA,NA,NA,NA
"219","Long COVID","Long Covid",NA,NA,"Belgium","Scotland",2022,"MF","ALL","ALL","Society","Health","Frequency","Prevalence",NA,NA,"% of the population",NA,"6.5",NA,6,6.9,"Hastie, C.E., Lowe, D.J., McAuley, A. et al. True prevalence of long-COVID in a nationwide, population cohort study. Nat Commun 14, 7892 (2023). https://doi.org/10.1038/s41467-023-43661-w",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Health","Transmissibility","Basic reproduction number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Health","Antimicrobial resistance","Existing antimicrobial resistance to treatments used",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Health","Antimicrobial resistance","Volume of antibiotic delivered to treat disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Health","Burden on informal caregivers","Loss in informal caregiver's quality of life",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Healthcare","Value for money of standard of care","Healthcare costs per unit of health gain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Healthcare","Preventability","Implementation of effective primary prevention strategies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Social","Productivity losses","Costs related to work absenteeism, presenteeism, early labor force exits of patients",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Social","Productivity losses","Costs related to work absenteeism, presenteeism, early labor force exits of patients",NA,NA,"â¬ per year","overall WP loss",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Social","Environmental impact of standard of care","Greenhouse gas emissions related to the standard of care",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Social","Environmental impact of standard of care","Hazardous waste related to standard of care",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Society","Social","Environmental impact of standard of care","Use of natural resources and raw materials related to standard of care",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Future","Health","Burden of disease","Future years of life lost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Future","Health","Burden of disease","Future years lived with disability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Future","Healthcare and Social","Economic burden","Future direct costs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Long COVID","Long Covid",NA,NA,"Belgium",NA,2023,"MF","ALL","ALL","Future","Healthcare and Social",NA,"Future indirect costs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
